"user","transAmount","maxMoney","minMoney","avgMoney","IP","label"
"000000000000100","5631.088","14316.723428","4738.65","9260.431","0","0"
"000000000000100","12085.70193","14316.723428","4738.65","9260.431","0","0"
"000000000000100","9532.602","14316.723428","4738.65","9260.431","0","0"
"000000000000100","15234.634","15234.634","2867.06","7802.895","0","0"
"000000000000100","10221.02775","15234.634","2867.06","7802.895","0","0"
"000000000000100","10291.517266","15234.634","2867.06","7802.895","0","0"
"000000000000100","3483.210674","15234.634","2867.06","7802.895","0","0"
"000000000000100","7703.6","15234.634","2867.06","7802.895","0","0"
"000000000000100","13156.62284","14136.32","3699.485","8364.844","0","0"
"000000000000100","6415.828","14136.32","3699.485","8364.844","0","0"
"000000000000100","10732.81","14136.32","3699.485","8364.844","0","0"
"000000000000100","8304.9","14136.32","3699.485","8364.844","0","0"
"000000000000100","7933.3","14136.32","3699.485","8364.844","0","0"
"000000000000100","5548.561784","14433.2","2577.9","7584.308","0","0"
"000000000000100","14433.2","14433.2","2577.9","7584.308","0","0"
"000000000000100","9543.108","14433.2","2577.9","7584.308","0","0"
"000000000000100","6130.4","14433.2","2577.9","7584.308","0","0"
"000000000000100","4105.2218","14433.2","2577.9","7584.308","0","0"
"000000000000100","1870.0627","9657.286486","1773.29864","5719.071","0","0"
"000000000000100","7272.0833","9657.286486","1773.29864","5719.071","0","0"
"000000000000100","8793.463","9657.286486","1773.29864","5719.071","0","0"
"000000000000100","9657.286486","9657.286486","1773.29864","5719.071","0","0"
"000000000000100","18008.591","18008.591","2190.20286","7888.49","0","0"
"000000000000100","3999.9","18008.591","2190.20286","7888.49","0","0"
"000000000000100","13244.835","18008.591","2190.20286","7888.49","0","0"
"000000000000100","5982.8668","18008.591","2190.20286","7888.49","0","0"
"000000000000100","5560.85","9980.738","2199.997484","6163.302","0","0"
"000000000000100","9980.738","9980.738","2199.997484","6163.302","0","0"
"000000000000100","8306.7","9980.738","2199.997484","6163.302","0","0"
"000000000000100","5103.6","9980.738","2199.997484","6163.302","0","0"
"000000000000100","2199.997484","9980.738","2199.997484","6163.302","0","0"
"000000000000100","9023.567","10356.522","1048.73","6745.748","0","0"
"000000000000100","10356.522","10356.522","1048.73","6745.748","0","0"
"000000000000100","10220.89","10356.522","1048.73","6745.748","0","0"
"000000000000100","3099.9","10356.522","1048.73","6745.748","0","0"
"000000000000100","3031.652","13538.147","1981.024","7614.028","0","0"
"000000000000100","4046.054","13538.147","1981.024","7614.028","0","0"
"000000000000100","1981.024","13538.147","1981.024","7614.028","0","0"
"000000000000100","10327.21812","13538.147","1981.024","7614.028","0","0"
"000000000000100","11094.3719","11169.2","4198.79317","8241.804","0","0"
"000000000000100","7096.2","11169.2","4198.79317","8241.804","0","0"
"000000000000100","8092.074315","11169.2","4198.79317","8241.804","0","0"
"000000000000100","4491.10158","11169.2","4198.79317","8241.804","0","0"
"000000000000100","5612.037","15504.3","351.3671","7797.171","0","0"
"000000000000100","8042.9108","15504.3","351.3671","7797.171","0","0"
"000000000000100","3058.84","15504.3","351.3671","7797.171","0","0"
"000000000000100","8806.64","15504.3","351.3671","7797.171","0","0"
"000000000000100","12377.3628","15504.3","351.3671","7797.171","0","0"
"000000000000100","8070","13381.463","4166.07","7564.611","0","0"
"000000000000100","5253.3591","12657","823.5124","7975.787","0","0"
"000000000000100","9758.646774","12657","823.5124","7975.787","0","0"
"000000000000100","9944.8","12657","823.5124","7975.787","0","0"
"000000000000100","7705.81","12657","823.5124","7975.787","0","0"
"000000000000100","9807.12","12657","823.5124","7975.787","0","0"
"000000000000100","7850.25612","12657","823.5124","7975.787","0","0"
"000000000000100","8326.533","12657","823.5124","7975.787","0","0"
"000000000000100","8093.88","12657","823.5124","7975.787","0","0"
"000000000000100","823.5124","12657","823.5124","7975.787","0","0"
"000000000000100","3244.5","12657","823.5124","7975.787","0","0"
"000000000000100","9416.786242","12657","823.5124","7975.787","0","0"
"000000000000100","4323.984","15338.735","2861.81","9030.424","0","0"
"000000000000100","5816.6","15338.735","2861.81","9030.424","0","0"
"000000000000100","15338.735","15338.735","2861.81","9030.424","0","0"
"000000000000100","6635.330988","15338.735","2861.81","9030.424","0","0"
"000000000000100","14205.424852","15338.735","2861.81","9030.424","0","0"
"000000000000100","13785.6","15338.735","2861.81","9030.424","0","0"
"000000000000100","6285.5","9927.864901","2883","6727.315","0","0"
"000000000000100","4011.677","9927.864901","2883","6727.315","0","0"
"000000000000100","9927.864901","9927.864901","2883","6727.315","0","0"
"000000000000100","8730.929","9927.864901","2883","6727.315","0","0"
"000000000000100","2883","9927.864901","2883","6727.315","0","0"
"000000000000100","12060.37","12125.7","1576.89","6359.322","0","0"
"000000000000100","6145.231","12125.7","1576.89","6359.322","0","0"
"000000000000100","5846.767","12125.7","1576.89","6359.322","0","0"
"000000000000100","7573.1551","12125.7","1576.89","6359.322","0","0"
"000000000000100","6821.933193","12125.7","1576.89","6359.322","0","0"
"000000000000100","11375.216404","12125.7","1576.89","6359.322","0","0"
"000000000000100","6564.31","12125.7","1576.89","6359.322","0","0"
"000000000000100","7340.782","12788.05531","2131.396","7675.066","0","0"
"000000000000100","10392.9","12788.05531","2131.396","7675.066","0","0"
"000000000000100","7288.5","12788.05531","2131.396","7675.066","0","0"
"000000000000100","7275.0077","12788.05531","2131.396","7675.066","0","0"
"000000000000100","10482.1","12788.05531","2131.396","7675.066","0","0"
"000000000000100","8299.9","12788.05531","2131.396","7675.066","0","0"
"000000000000100","7301.90366","12131.6","2236.34991","7030.209","0","0"
"000000000000100","5983.9","12131.6","2236.34991","7030.209","0","0"
"000000000000100","5477.348797","12131.6","2236.34991","7030.209","0","0"
"000000000000100","9805.15","12131.6","2236.34991","7030.209","0","0"
"000000000000100","3124.624413","12131.6","2236.34991","7030.209","0","0"
"000000000000100","2060.724","13466.49","2060.724","6023.522","0","0"
"000000000000100","2777.876","13466.49","2060.724","6023.522","0","0"
"000000000000100","9881.5","13466.49","2060.724","6023.522","0","0"
"000000000000100","2365.007","13466.49","2060.724","6023.522","0","0"
"000000000000100","7193.27","13466.49","2060.724","6023.522","0","0"
"000000000000100","5665.57283","13466.49","2060.724","6023.522","0","0"
"000000000000100","9446.1985","13466.49","2060.724","6023.522","0","0"
"000000000000100","3179.84425","14084.764713","3179.84425","8470.585","0","0"
"000000000000100","4835.069","14084.764713","3179.84425","8470.585","0","0"
"000000000000100","12759.0741","14084.764713","3179.84425","8470.585","0","0"
"000000000000100","5324.81399","14084.764713","3179.84425","8470.585","0","0"
"000000000000100","6350.15","14084.764713","3179.84425","8470.585","0","0"
"000000000000100","8956.28695","14084.764713","3179.84425","8470.585","0","0"
"000000000000100","8669.08933","14084.764713","3179.84425","8470.585","0","0"
"000000000000100","14084.764713","14084.764713","3179.84425","8470.585","0","0"
"000000000000100","7311.757246","13133.6078","422.6","5803.662","0","0"
"000000000000100","422.6","13133.6078","422.6","5803.662","0","0"
"000000000000100","508.2","13133.6078","422.6","5803.662","0","0"
"000000000000100","15039.23883","15039.23883","5052.4946","8589.46","0","0"
"000000000000100","5186.391","15039.23883","5052.4946","8589.46","0","0"
"000000000000100","7519.078749","15039.23883","5052.4946","8589.46","0","0"
"000000000000100","6035.3102","15039.23883","5052.4946","8589.46","0","0"
"000000000000100","5354.90938","15039.23883","5052.4946","8589.46","0","0"
"000000000000100","10852.49653","15039.23883","5052.4946","8589.46","0","0"
"000000000000100","5052.4946","15039.23883","5052.4946","8589.46","0","0"
"000000000000100","13584.363","18344.98","2517.39632","9869.58","0","0"
"000000000000100","11684.20533","18344.98","2517.39632","9869.58","0","0"
"000000000000100","12326.99","18344.98","2517.39632","9869.58","0","0"
"000000000000100","2517.39632","18344.98","2517.39632","9869.58","0","0"
"000000000000100","10314.763","18344.98","2517.39632","9869.58","0","0"
"000000000000100","9937.9542","18344.98","2517.39632","9869.58","0","0"
"000000000000100","7931.5","18344.98","2517.39632","9869.58","0","0"
"000000000000100","3689.3428","10081.24465","2176.63","5893.148","0","0"
"000000000000100","6771.64","10081.24465","2176.63","5893.148","0","0"
"000000000000100","10081.24465","10081.24465","2176.63","5893.148","0","0"
"000000000000100","8488.7","10081.24465","2176.63","5893.148","0","0"
"000000000000100","7725","15022.96","2402.890535","8836.102","0","0"
"000000000000100","12468.57819","15022.96","2402.890535","8836.102","0","0"
"000000000000100","14267.9","15022.96","2402.890535","8836.102","0","0"
"000000000000100","12861.585","15022.96","2402.890535","8836.102","0","0"
"000000000000100","15022.96","15022.96","2402.890535","8836.102","0","0"
"000000000000100","6914.2","15022.96","2402.890535","8836.102","0","0"
"000000000000100","12430.762813","12430.762813","1484.57638","6578.138","0","0"
"000000000000100","2231.9316","12430.762813","1484.57638","6578.138","0","0"
"000000000000100","2541.3","12430.762813","1484.57638","6578.138","0","0"
"000000000000100","9943.251","12430.762813","1484.57638","6578.138","0","0"
"000000000000100","3544.83","12430.762813","1484.57638","6578.138","0","0"
"000000000000100","7471.2758","14821.12543","1331.1191","7195.166","0","0"
"000000000000100","10597.181897","14821.12543","1331.1191","7195.166","0","0"
"000000000000100","3602.23628","14821.12543","1331.1191","7195.166","0","0"
"000000000000100","2404.959921","14821.12543","1331.1191","7195.166","0","0"
"000000000000100","6700.74108","14058.9463","940.11349","7453.412","0","0"
"000000000000100","940.11349","14058.9463","940.11349","7453.412","0","0"
"000000000000100","6464.6612","14058.9463","940.11349","7453.412","0","0"
"000000000000100","6414.167","14058.9463","940.11349","7453.412","0","0"
"000000000000100","1973.51869","14058.9463","940.11349","7453.412","0","0"
"000000000000100","7837.79","14058.9463","940.11349","7453.412","0","0"
"000000000000100","5803.3192","14058.9463","940.11349","7453.412","0","0"
"000000000000100","14058.9463","14058.9463","940.11349","7453.412","0","0"
"000000000000100","9967.7905","13994.5","115.763991","7540.703","0","0"
"000000000000100","115.763991","13994.5","115.763991","7540.703","0","0"
"000000000000100","11487.4","13994.5","115.763991","7540.703","0","0"
"000000000000100","7974.66261","13994.5","115.763991","7540.703","0","0"
"000000000000100","8378.548768","13994.5","115.763991","7540.703","0","0"
"000000000000100","7151.795","12780.75383","597.885","5739.737","0","0"
"000000000000100","7616.706768","12780.75383","597.885","5739.737","0","0"
"000000000000100","4139.15241","12780.75383","597.885","5739.737","0","0"
"000000000000100","8798.985014","12780.75383","597.885","5739.737","0","0"
"000000000000100","1695.4","12780.75383","597.885","5739.737","0","0"
"000000000000100","8357.7","12780.75383","597.885","5739.737","0","0"
"000000000000100","2026.149","14178.25384","2026.149","8608.821","0","0"
"000000000000100","11650.6147","14178.25384","2026.149","8608.821","0","0"
"000000000000100","6896.428","14178.25384","2026.149","8608.821","0","0"
"000000000000100","6815.216","14178.25384","2026.149","8608.821","0","0"
"000000000000100","13413.248","14178.25384","2026.149","8608.821","0","0"
"000000000000100","9595.5","14178.25384","2026.149","8608.821","0","0"
"000000000000100","5357.23","14178.25384","2026.149","8608.821","0","0"
"000000000000100","5716.940494","13937.92918","1774.67","5801.477","0","0"
"000000000000100","3488.880634","13937.92918","1774.67","5801.477","0","0"
"000000000000100","2629.072941","13937.92918","1774.67","5801.477","0","0"
"000000000000100","3271.5363","13937.92918","1774.67","5801.477","0","0"
"000000000000100","9361.5","13937.92918","1774.67","5801.477","0","0"
"000000000000100","13937.92918","13937.92918","1774.67","5801.477","0","0"
"000000000000100","11212.377","13937.92918","1774.67","5801.477","0","0"
"000000000000100","8132.03801","13937.92918","1774.67","5801.477","0","0"
"000000000000100","4544.97788","13937.92918","1774.67","5801.477","0","0"
"000000000000100","4307.1","13937.92918","1774.67","5801.477","0","0"
"000000000000100","7263.507296","14379.2","2475.42","8926.585","0","0"
"000000000000100","9317.79144","14379.2","2475.42","8926.585","0","0"
"000000000000100","10772.1","14379.2","2475.42","8926.585","0","0"
"000000000000100","10969.59","14379.2","2475.42","8926.585","0","0"
"000000000000100","8982.45","14379.2","2475.42","8926.585","0","0"
"000000000000100","6901.3","14379.2","2475.42","8926.585","0","0"
"000000000000100","10623.81654","15722.0818","1923.2764","9304.945","0","0"
"000000000000100","5990.862","15722.0818","1923.2764","9304.945","0","0"
"000000000000100","10681.5","15722.0818","1923.2764","9304.945","0","0"
"000000000000100","8354.3","15722.0818","1923.2764","9304.945","0","0"
"000000000000100","15411.4947","15722.0818","1923.2764","9304.945","0","0"
"000000000000100","9266.4383","15722.0818","1923.2764","9304.945","0","0"
"000000000000100","4263.091614","12354.963885","2468.4","6362.267","0","0"
"000000000000100","3510","12354.963885","2468.4","6362.267","0","0"
"000000000000100","12354.963885","12354.963885","2468.4","6362.267","0","0"
"000000000000100","9251.2488","12354.963885","2468.4","6362.267","0","0"
"000000000000100","3372.22559","12354.963885","2468.4","6362.267","0","0"
"000000000000100","9894.32648","13184.26","3302.45929","7939.423","0","0"
"000000000000100","12680.722","13184.26","3302.45929","7939.423","0","0"
"000000000000100","9067.022935","10847.4157","1993.55","7604.766","0","0"
"000000000000100","3043.469","10847.4157","1993.55","7604.766","0","0"
"000000000000100","1993.55","10847.4157","1993.55","7604.766","0","0"
"000000000000100","10381.3944","10847.4157","1993.55","7604.766","0","0"
"000000000000100","8631.136","10847.4157","1993.55","7604.766","0","0"
"000000000000100","7703.166","10847.4157","1993.55","7604.766","0","0"
"000000000000100","7826.15322","13181.2","1314.736958","7695.463","0","0"
"000000000000100","8020.16","13181.2","1314.736958","7695.463","0","0"
"000000000000100","12606.87","13181.2","1314.736958","7695.463","0","0"
"000000000000100","8693.7","13181.2","1314.736958","7695.463","0","0"
"000000000000100","3245.9899","11271.36096","2110.08194","6163.787","0","0"
"000000000000100","11271.36096","11271.36096","2110.08194","6163.787","0","0"
"000000000000100","2607.286","11271.36096","2110.08194","6163.787","0","0"
"000000000000100","9771.253","11271.36096","2110.08194","6163.787","0","0"
"000000000000100","3952.97","11271.36096","2110.08194","6163.787","0","0"
"000000000000100","2597.7799","14944.9","1439.06072","5805.172","0","0"
"000000000000100","9238.3","14944.9","1439.06072","5805.172","0","0"
"000000000000100","1812.4","14805.608","1812.4","8436.364","0","0"
"000000000000100","14805.608","14805.608","1812.4","8436.364","0","0"
"000000000000100","9873.5","14805.608","1812.4","8436.364","0","0"
"000000000000100","8398.69","13688.078","1395.761","6979.113","0","0"
"000000000000100","13476.10197","13688.078","1395.761","6979.113","0","0"
"000000000000100","3816.5","13688.078","1395.761","6979.113","0","0"
"000000000000100","3324.39","13688.078","1395.761","6979.113","0","0"
"000000000000100","10498.6433","13688.078","1395.761","6979.113","0","0"
"000000000000100","3151.18875","13688.078","1395.761","6979.113","0","0"
"000000000000100","13688.078","13688.078","1395.761","6979.113","0","0"
"000000000000100","11827.6","13688.078","1395.761","6979.113","0","0"
"000000000000100","3412.2051","10350.611254","1649.74747","4937.636","0","0"
"000000000000100","2012.8","10350.611254","1649.74747","4937.636","0","0"
"000000000000100","3864.728","10350.611254","1649.74747","4937.636","0","0"
"000000000000100","5945.293113","10350.611254","1649.74747","4937.636","0","0"
"000000000000100","3350.926","10350.611254","1649.74747","4937.636","0","0"
"000000000000100","4249.57639","15891.9282","2964.89","7411.235","0","0"
"000000000000100","10046.8211","15891.9282","2964.89","7411.235","0","0"
"000000000000100","8259.65126","15891.9282","2964.89","7411.235","0","0"
"000000000000100","7941.686821","15891.9282","2964.89","7411.235","0","0"
"000000000000100","11298.72","15891.9282","2964.89","7411.235","0","0"
"000000000000100","3456.158392","15891.9282","2964.89","7411.235","0","0"
"000000000000100","2964.89","15891.9282","2964.89","7411.235","0","0"
"000000000000100","15891.9282","15891.9282","2964.89","7411.235","0","0"
"000000000000100","13221.409","16001.99769","1703.399262","8235.89","0","0"
"000000000000100","5529.56","16001.99769","1703.399262","8235.89","0","0"
"000000000000100","16001.99769","16001.99769","1703.399262","8235.89","0","0"
"000000000000100","9776.93","16001.99769","1703.399262","8235.89","0","0"
"000000000000100","9892.4515","16001.99769","1703.399262","8235.89","0","0"
"000000000000100","11679.554","17782.696","1134.67276","7546.253","0","0"
"000000000000100","3753.80451","17782.696","1134.67276","7546.253","0","0"
"000000000000100","7259.01","17782.696","1134.67276","7546.253","0","0"
"000000000000100","2480.40806","17782.696","1134.67276","7546.253","0","0"
"000000000000100","1134.67276","17782.696","1134.67276","7546.253","0","0"
"000000000000100","7507.3291","17782.696","1134.67276","7546.253","0","0"
"000000000000100","5020.0825","17782.696","1134.67276","7546.253","0","0"
"000000000000100","10058.9734","12445.8856","142.97","7497.691","0","0"
"000000000000100","9590.9","12445.8856","142.97","7497.691","0","0"
"000000000000100","7385.804682","12445.8856","142.97","7497.691","0","0"
"000000000000100","7180.8","12445.8856","142.97","7497.691","0","0"
"000000000000100","1039.820284","12445.8856","142.97","7497.691","0","0"
"000000000000100","6326.62","12445.8856","142.97","7497.691","0","0"
"000000000000100","9165.8","12445.8856","142.97","7497.691","0","0"
"000000000000100","4332.4011","12445.8856","142.97","7497.691","0","0"
"000000000000100","12445.8856","12445.8856","142.97","7497.691","0","0"
"000000000000100","11739.626","12788.2503","1986.9","8286.192","0","0"
"000000000000100","1986.9","12788.2503","1986.9","8286.192","0","0"
"000000000000100","9524.5","12788.2503","1986.9","8286.192","0","0"
"000000000000100","9064.282379","12788.2503","1986.9","8286.192","0","0"
"000000000000100","9880.037","12788.2503","1986.9","8286.192","0","0"
"000000000000100","12788.2503","12788.2503","1986.9","8286.192","0","0"
"000000000000100","10712.621629","12788.2503","1986.9","8286.192","0","0"
"000000000000100","4190.01518","12788.2503","1986.9","8286.192","0","0"
"000000000000100","7666.610468","12805.7","2048.3","7131.568","0","0"
"000000000000100","7342.25","12805.7","2048.3","7131.568","0","0"
"000000000000100","6759.923","12805.7","2048.3","7131.568","0","0"
"000000000000100","11109.6721","12805.7","2048.3","7131.568","0","0"
"000000000000100","702.2722","13776.5","637.83614","5657.883","0","0"
"000000000000100","637.83614","13776.5","637.83614","5657.883","0","0"
"000000000000100","761.96805","13776.5","637.83614","5657.883","0","0"
